name,compiler,type,threads,input,dtlb_store_misses,instructions,dtlb_load_misses,branch_instructions,dtlb_loads,mpxbtnum,branch_misses,mpxerrors,time,cycles,major_faults,minor_faults,dtlb_stores
vips,icc,mpx_only_write,1,native,1868728,707768080903,1431030,79258134342,127807305806,,148382589,,63.10046059,237389121657,0,422412,39617935389
vips,icc,mpx_only_write,1,native,1842482,707975439060,1372612,79268327405,127778630155,,148727483,,62.960543905,237345880324,0,422412,39616382824
vips,icc,mpx_no_narrow_bounds,1,native,587550,861803236236,1250783,75080040375,131879441281,,142643386,,84.873211856,319518652994,0,27652,38853098293
vips,icc,mpx_no_narrow_bounds,1,native,599027,861954032931,1182936,75087743894,131889586570,,142609514,,84.616994886,319531792728,0,27652,38853601229
vips,icc,mpx_no_narrow_bounds,1,native,590446,862022922405,1171502,75081532246,131867123122,,142554163,,84.528487062,319504336428,0,27652,38849886935
vips,icc,mpx_no_narrow_bounds,1,native,597457,862030040975,1118427,75097160730,131910388007,,142518230,,84.783100085,319484300153,0,27652,38854790470
vips,icc,mpx_no_narrow_bounds,1,native,595196,861755891086,1035297,75071719253,131868268247,,142612970,,84.871005792,319375259927,0,27652,38833545567
vips,icc,mpx_no_narrow_bounds,1,native,600650,861990510402,1091583,75092971497,131899230892,,142466776,,84.606101922,319457781145,0,27652,38857665399
vips,icc,mpx_no_narrow_bounds,1,native,601461,862017108934,1029434,75079218968,131894316044,,142361699,,84.392065493,319392332825,0,27652,38840425593
vips,icc,mpx_no_narrow_bounds,1,native,586867,862078466570,1070195,75102077277,131895864592,,142239550,,84.28356512,319521033582,0,27652,38855268651
vips,icc,mpx_no_narrow_bounds,1,native,606459,861813016194,1081269,75083001348,131880948189,,142265106,,84.38270591,319476564134,0,27652,38853066236
vips,icc,mpx_no_narrow_bounds,1,native,389481,863863401101,971931,75595160489,132327341125,,145097496,,84.548237842,320577031438,0,26119,38911133959
vips,icc,mpx_no_narrow_bounds_only_write,1,native,672423,700949374182,890987,75107103248,128238828122,,143546065,,61.194244001,232186070733,0,27589,39131364756
vips,icc,mpx_no_narrow_bounds_only_write,1,native,684574,700633246146,1087885,75110542999,128281648090,,143109542,,61.456513936,231928881816,0,27589,39129637152
vips,icc,mpx_no_narrow_bounds_only_write,1,native,673021,700883280929,997726,75080332453,128204270849,,143275287,,61.394428687,232061762369,0,27589,39129901140
vips,icc,mpx_no_narrow_bounds_only_write,1,native,678179,700488982569,981007,75058436347,128230371210,,143480839,,61.329607828,231970158030,0,27589,39134444384
vips,icc,mpx_no_narrow_bounds_only_write,1,native,670344,700934728877,974099,75071981313,128200374856,,143526776,,61.144444828,232015293842,0,27589,39124411041
vips,icc,mpx_no_narrow_bounds_only_write,1,native,668762,700855196661,919971,75051386441,128184973815,,143268221,,61.261144256,232009387554,0,27589,39125051102
vips,icc,mpx_no_narrow_bounds_only_write,1,native,672826,700857451151,1054781,75101269764,128247927840,,143331125,,61.633302116,232050572192,0,27589,39141307825
vips,icc,mpx_no_narrow_bounds_only_write,1,native,686516,700943492849,972843,75093582981,128244723630,,143092648,,61.420910194,231968284337,0,27589,39117558942
vips,icc,mpx_no_narrow_bounds_only_write,1,native,663227,700836578070,968439,75072517466,128194788172,,143452516,,61.745616526,231991845888,0,27589,39116668280
vips,icc,mpx_no_narrow_bounds_only_write,1,native,672097,700732227059,1061997,75079428863,128257139770,,143484484,,61.708022194,232044988368,0,27589,39148275928
streamcluster,softbound,native,1,native,1257697,1728614812183,1421010354,222192124017,431998442532,,1797145283,,422.678656906,1175530608095,0,23188,3207283351
streamcluster,softbound,native,1,native,1133449,1728651602997,1421247971,222257100808,431994013405,,1797804695,,421.810897765,1176749750837,0,23188,3166228832
streamcluster,softbound,native,1,native,1139619,1728627167306,1421102533,222244860932,431977532610,,1797930071,,420.402727749,1178054513887,0,23188,3209490606
streamcluster,softbound,native,1,native,248180,1728905763866,69006160,222126316431,432071172592,,1799139044,,390.026939178,1128478860253,0,8885,3290770185
streamcluster,softbound,native,1,native,16484,1728451713962,37268,222287121341,431914474695,,1798103980,,390.590022515,1123136935897,0,2742,3173574169
streamcluster,softbound,native,1,native,22734,1728403317314,44172,222236401877,431928310394,,1798223057,,387.400734607,1126075950869,0,2743,3158848347
streamcluster,softbound,native,1,native,25746,1728534637767,55557,222212719020,431881926423,,1797918700,,387.124588024,1126564687185,0,2745,3203446728
streamcluster,softbound,native,1,native,24912,1728259070919,51057,222099077197,431926605754,,1798623599,,388.036390278,1125741008669,0,2747,3185778581
streamcluster,softbound,native,1,native,14678,1728341609053,24682,222021525215,431960289294,,1798380962,,387.899187704,1126065625548,0,2742,3171296737
streamcluster,softbound,native,1,native,22700,1728409751220,27763,222204026390,431908708476,,1798235739,,388.455098351,1124930373796,0,2742,3196076663
blackscholes,softbound,native,1,native,8314,524552689155,59058,77986991231,131090790634,,365949526,,140.052654117,531675577170,0,2590,42579351392
blackscholes,softbound,native,1,native,19332,524111942004,47688,77899573469,130996277874,,364926829,,140.042408268,531073831122,0,2590,42532994706
blackscholes,softbound,native,1,native,5940,524142111928,48318,77911071058,130997503791,,365151893,,140.090981741,531055458022,0,2590,42520757413
blackscholes,softbound,native,1,native,16820,524182902564,48456,77922744674,130991365490,,365188662,,140.149245384,531166203002,0,2590,42528174851
blackscholes,softbound,native,1,native,12727,524123054251,48988,77912815056,130988478761,,365176485,,140.05577494,531059759592,0,2590,42531962120
blackscholes,softbound,native,1,native,5850,524170839345,50258,77916360753,131004001789,,365529649,,140.098971667,531058421566,0,2590,42520607068
blackscholes,softbound,native,1,native,12954,524135479926,47254,77919114794,130999944177,,364958521,,139.946636032,531128801532,0,2590,42531190234
blackscholes,softbound,native,1,native,11220,524138915464,48928,77898467738,131001423443,,396884776,,140.194235482,531332545508,0,2590,42519866857
blackscholes,softbound,native,1,native,18457,524108911598,46432,77900297947,130989500087,,365335122,,139.915994614,531089386282,0,2590,42530378412
blackscholes,softbound,native,1,native,11656,524138181644,48975,77899403410,131006252747,,365498832,,140.075155655,531096992073,0,2590,42516385269
swaptions,softbound,native,1,native,2624,1471092297801,2117,156499404776,356015885741,,2233636775,,288.024393008,1093454442245,0,853,99543374888
swaptions,softbound,native,1,native,2538,1471043565018,2539,156503133739,356024348151,,2225258938,,288.036601826,1093525561975,0,853,99542503347
swaptions,softbound,native,1,native,2660,1470997294023,4416,156494864467,356041684922,,2234343941,,288.110837508,1093779858365,0,853,99543312968
swaptions,softbound,native,1,native,2514,1471047518306,2328,156496603501,356025319877,,2222103947,,288.041292862,1093503796465,0,853,99544571269
swaptions,softbound,native,1,native,2620,1471006805327,2187,156494120515,356025863836,,2215857164,,288.047780367,1093510973868,0,853,99543501771
swaptions,softbound,native,1,native,2776,1471025084601,2893,156504486113,356021656653,,2233813366,,288.139802703,1093689750239,0,853,99543605108
swaptions,softbound,native,1,native,2616,1471044193840,2166,156502976626,356024628133,,2215993599,,287.968455233,1093258704018,0,853,99543685760
swaptions,softbound,native,1,native,2586,1471132744339,2342,156499327806,356015774377,,2215549595,,287.989424422,1093359592550,0,853,99542566773
swaptions,softbound,native,1,native,2352,1471024291691,2243,156496906823,356023462203,,2222861372,,288.011176278,1093378931212,0,853,99542803430
swaptions,softbound,native,1,native,2478,1471070300068,1450,156498282333,356024102010,,2233698631,,288.065759518,1093603011890,0,853,99543873699
fluidanimate,softbound,native,1,native,289538,1825240321641,134709,209029310405,401503910519,,11048063529,,228.521716558,862633914434,0,2859,47950646388
fluidanimate,softbound,native,1,native,310096,1824761760679,135838,208971413467,401675296794,,11047261552,,228.478663263,862566335794,0,2859,47903159523
fluidanimate,softbound,native,1,native,225465,1825105267594,92077,209099796179,401381514240,,11056146949,,228.483942241,862549218852,0,2859,48009553661
fluidanimate,softbound,native,1,native,235782,1824954782820,97648,209050853504,401608595508,,11052678667,,228.470801028,862580829059,0,2859,47969046407
fluidanimate,softbound,native,1,native,227924,1823892461065,108402,208895260696,401917647883,,11050112022,,228.480441988,862753867758,0,2859,47841093842
fluidanimate,softbound,native,1,native,252891,1824009896024,91791,208949630633,402048777664,,11051481981,,228.457142178,862505894373,0,2859,47848713897
fluidanimate,softbound,native,1,native,236515,1823501967579,90876,208875433499,401951028102,,11038214491,,228.47545419,862675166220,0,2859,47818684401
fluidanimate,softbound,native,1,native,227941,1824329650516,91099,208960951007,401847418108,,11048514309,,228.417537076,862787559970,0,2859,47867754722
fluidanimate,softbound,native,1,native,230060,1823754605683,94032,208868504817,402001445156,,11048438822,,228.484551915,862691149199,0,2859,47789648360
fluidanimate,softbound,native,1,native,223695,1824748402713,97619,209050641255,401583982745,,11052796485,,228.422727371,862624766132,0,2859,47911794377
canneal,softbound,native,1,native,6059719,120397578492,321971728,17197200640,32881899602,,613733879,,147.303605621,364629875398,0,155753,8115766080
canneal,softbound,native,1,native,6080153,120396695648,324109705,17191273153,32868420855,,614078426,,147.292135715,364645778642,0,155753,8129455387
canneal,softbound,native,1,native,5982340,120393511441,319546114,17191136676,32869100961,,613791278,,147.155250978,364309110777,0,155757,8127633531
canneal,softbound,native,1,native,6039862,120424632264,321165724,17192432898,32869340492,,613213658,,147.20379215,364814966585,0,155775,8124806849
canneal,softbound,native,1,native,6027890,120394066481,323068728,17190252249,32871714265,,613177580,,147.31794274,365077487821,0,155765,8129922190
canneal,softbound,native,1,native,6009011,120396812502,317111574,17196924259,32878778251,,613490838,,147.095709973,364617038393,0,155768,8117347796
canneal,softbound,native,1,native,6103414,120416314229,320721565,17192045519,32870203425,,613255443,,146.985412528,365284590145,0,155765,8119977079
canneal,softbound,native,1,native,6110291,120399359226,322338141,17193206949,32878399616,,613106529,,147.373021627,364410764003,0,155759,8123077445
canneal,softbound,native,1,native,6014813,120385415745,324108509,17190773410,32871823486,,614394978,,147.182817443,365249031810,0,155760,8128870748
canneal,softbound,native,1,native,5978426,120389247862,319468152,17190766002,32874111353,,612870000,,147.246498034,364498510773,0,155768,8120917249
streamcluster,safecode,native,1,native,19630,1726106825427,25653,222386622516,432146261017,,1797570855,,388.446833908,1124280351143,0,2742,3385742927
streamcluster,safecode,native,1,native,16358,1726343924253,37595,222399735254,432064769611,,1797848458,,387.446189958,1125010952604,0,2741,3361361320
streamcluster,safecode,native,1,native,19986,1726805625126,38695,222223314780,432094340694,,1797823928,,388.235657717,1124330329420,0,2743,3396932172
streamcluster,safecode,native,1,native,17400,1726518618317,48529,222079008401,432131364590,,1797631635,,388.935939209,1123675041394,0,2744,3377065128
streamcluster,safecode,native,1,native,17022,1726617689489,41923,222237784599,432101178537,,1797947073,,387.367643677,1124883799406,0,2746,3366908548
streamcluster,safecode,native,1,native,22492,1726378469553,28364,222256497466,432109237561,,1797193509,,387.482903715,1125104261784,0,2741,3400558777
streamcluster,safecode,native,1,native,22242,1726966153516,28485,222273899800,432051091828,,1797910266,,387.698359446,1124802930753,0,2742,3386108879
streamcluster,safecode,native,1,native,17602,1726504241278,35599,222440264446,432072050967,,1797596689,,387.542840215,1124656604193,0,2743,3343462397
streamcluster,safecode,native,1,native,29162,1726506605327,42540,222224051539,432123211079,,1797718113,,387.231197929,1124748715587,0,2745,3382589035
streamcluster,safecode,native,1,native,20434,1726203668425,46640,222468330178,432093414318,,1797824880,,387.750063749,1124089253780,0,2748,3423305640
blackscholes,safecode,native,1,native,12845,522450556438,45144,77116329674,130006162249,,361336587,,140.434875584,532100018610,0,2590,41529627353
blackscholes,safecode,native,1,native,5718,522465467168,44297,77099905532,129995012527,,361337688,,140.31524826,532119748989,0,2590,41520400071
blackscholes,safecode,native,1,native,15070,522432773938,42904,77092564302,129991236168,,361606073,,140.162478794,532120603209,0,2590,41523426113
blackscholes,safecode,native,1,native,16232,522380746980,41915,77091043061,129996583855,,361551326,,140.167732674,532159252344,0,2590,41525449549
blackscholes,safecode,native,1,native,14622,522394174365,42715,77089823058,129999280565,,362060871,,140.168998817,532155573951,0,2590,41522509114
blackscholes,safecode,native,1,native,18360,522410585033,41452,77095922401,130000497359,,362229826,,140.16868152,532157396017,0,2590,41525679532
blackscholes,safecode,native,1,native,11367,522400791270,43099,77087081666,130004065540,,361876272,,140.175565409,532161832644,0,2590,41525104790
blackscholes,safecode,native,1,native,13284,522406101835,43542,77090105221,129997426274,,361889654,,140.16333397,532158838106,0,2590,41523979206
blackscholes,safecode,native,1,native,12807,522404107810,46093,77088701798,129994743217,,361585063,,140.175041894,532203978889,0,2590,41523431226
blackscholes,safecode,native,1,native,18043,522363875941,42191,77094796691,130004951761,,362338422,,140.17696789,532209039677,0,2590,41528504962
swaptions,safecode,native,1,native,2248,1378784570214,1776,160188631737,340242203495,,2345639229,,259.229597677,984136089645,0,853,101871643016
swaptions,safecode,native,1,native,2494,1378732629440,1174,160191801216,340243923736,,2333924837,,259.247563998,984258253028,0,853,101872546166
swaptions,safecode,native,1,native,2638,1378785301823,1096,160186200408,340239710594,,2330799199,,259.279222515,984139872864,0,853,101873209195
swaptions,safecode,native,1,native,2542,1378787153051,1013,160190461286,340255074665,,2336973537,,259.236946195,984193535851,0,853,101872626362
swaptions,safecode,native,1,native,2384,1378706148139,1235,160189362291,340243881998,,2338835989,,259.217206015,984144381054,0,853,101874340800
swaptions,safecode,native,1,native,2388,1378728456110,1051,160185329162,340260256434,,2333122068,,259.216939151,984122986217,0,853,101873699253
swaptions,safecode,native,1,native,2558,1378793966819,1170,160188898254,340239290119,,2340548760,,259.223358794,984172573238,0,853,101872166686
swaptions,safecode,native,1,native,2374,1378739880523,1021,160185233414,340251486906,,2344812836,,259.186018485,984018726807,0,853,101871814018
swaptions,safecode,native,1,native,2548,1378754592722,3131,160187771319,340248916529,,2334301076,,259.205905793,984044593452,0,853,101871074986
swaptions,safecode,native,1,native,2640,1378801311165,730,160190270143,340251939192,,2330266628,,259.201534053,984090068189,0,853,101868563963
fluidanimate,safecode,native,1,native,297342,1842202625466,145987,208816674092,536870914106,,11096430720,,230.665006797,873017127445,0,2859,105579303493
fluidanimate,safecode,native,1,native,242289,1842033477541,95348,208876090768,536893979104,,11110167949,,230.610268876,873036326024,0,2859,105508111995
fluidanimate,safecode,native,1,native,246444,1842113299596,114624,208890699485,536751057841,,11107108298,,230.604323814,872849980570,0,2859,105606527626
fluidanimate,safecode,native,1,native,241486,1842593972068,97000,208911190193,536942305256,,11113249351,,230.584112965,872829346915,0,2859,105589335270
fluidanimate,safecode,native,1,native,236962,1841236704790,100348,208695164792,537047092144,,11094805614,,230.605962046,872801701726,0,2859,105423874118
fluidanimate,safecode,native,1,native,236608,1842272684863,94727,208960083812,536870668221,,11115341224,,230.626859274,872731672135,0,2859,105615406410
fluidanimate,safecode,native,1,native,218858,1841593066942,96987,208745826434,537050525774,,11094173198,,230.650010032,872983800340,0,2859,105485138509
fluidanimate,safecode,native,1,native,246736,1841921537148,95934,208873525008,536904439399,,11109159187,,230.653767305,872894587491,0,2859,105586154626
fluidanimate,safecode,native,1,native,219515,1841883415736,107215,208657627912,536915534600,,11095156540,,230.712530042,873145730250,0,2859,105513997826
fluidanimate,safecode,native,1,native,227685,1841104222978,100325,208632329642,537321572565,,11092815051,,230.682798344,873066835832,0,2859,105347567826
canneal,safecode,native,1,native,6115213,121720450273,323596885,17625945691,33744471124,,625219461,,148.013234078,372243941971,0,155765,8954656284
canneal,safecode,native,1,native,6062148,121740267158,325015881,17623512021,33733472463,,625128963,,147.841448899,372626563266,0,155756,8953775750
canneal,safecode,native,1,native,6062081,121716735317,319832051,17622218859,33735136335,,625371079,,146.893379376,374562707097,0,155767,8958818904
canneal,safecode,native,1,native,6043897,121723185883,321799394,17621961741,33736918616,,624814626,,146.97558445,374636291488,0,155759,8953924984
canneal,safecode,native,1,native,6058433,121742310950,323822494,17625754080,33733369290,,624748791,,147.166239384,374053958431,0,155756,8948821227
canneal,safecode,native,1,native,6045106,121754942602,318922410,17624312734,33730758948,,624639097,,147.812422792,372024359693,0,155765,8946929024
canneal,safecode,native,1,native,6051726,121729031858,320289428,17626384365,33738576275,,625262623,,148.204442796,370705118207,0,155770,8948543925
canneal,safecode,native,1,native,6058796,121737490830,321644458,17626291727,33733521564,,625104451,,147.483079419,373870790488,0,155759,8948671522
canneal,safecode,native,1,native,6061910,121739946540,323710961,17626450776,33733627675,,625039714,,147.715592414,373815274415,0,155767,8948163780
